codigo,block_number,from_address,to_address,value,block_timestamp
0x80ba854915b38c19160f74feb3fde0332458bec2f8ada552e5fa00428f935bb7,2260,0x0000000000000000000000000000000000000000,0xe437d8eb237a7907912574a2adcd634ef4fb1a21,0.0,1446062264
0xb2e00a4a5d25d6d96dc012e32eb3b95450d39db0152b6a0046c7c9c0c47af5e6,2260,0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xa37bde072c0f149ea743bb12870d42e658d32bd2,1e+18,1446062264
0x863bd61d3ecb8386a8a21ffc3e8126d75925ca78508efbd663646f6e0759dfd1,2261,0x63a9975ba31b0b9626b34300f7f627147df1f526,0x55c0f0fec77520ee597ae3c538cdcec5cb6db828,1e+18,1446062283
0x282266967f060d5a000c4a7d488e2b9b7a8d408e37916370bdc0e1dc56996b98,2261,0x63a9975ba31b0b9626b34300f7f627147df1f526,0xf5695ae85ab4f83a5f859c4c691ce7cef32b708b,3e+18,1446062283
0x597f667f10a57eba963183887136bde78936f2febff9ab65245dd1786391b45f,2262,0x63a9975ba31b0b9626b34300f7f627147df1f526,0x078838304c9ee678209ea0959587da9b6f31ebff,1.11e+18,1446062316
0x41993d5f4c34c8cd72bbfd9d2c237cbe91c3e80c56780de2727bb45b48498b69,2263,0x63a9975ba31b0b9626b34300f7f627147df1f526,0x46854f92ca7d48d4989050d5a90c4e16042101fb,2.01e+18,1446062321
0x908b3bbc10b0abd5659826d278110795accf06d86d261b953f8199c74a64a56e,2263,0x63a9975ba31b0b9626b34300f7f627147df1f526,0x80397cf2b5ea4e219bbe412cf1d9af5c0c165a79,1.01e+18,1446062321
0xa55ff4c152fd65ce1b98d5a818ca31ce270646bf8555c8b03ab3084231eee513,2263,0x63a9975ba31b0b9626b34300f7f627147df1f526,0x54cec426307c1acaa63b25aa48fade5df9e5d418,2.37e+16,1446062321
0x3dce52f1a5c090f792b682548b494372ea8f41fbab34d7561f82ea4808d7f639,2264,0x63a9975ba31b0b9626b34300f7f627147df1f526,0x8f4f431003b3dfb85529fe5b6d296770628d3bd7,1.21e+18,1446062348
0xe423add6ed1d7853ebe2c29fc0bd26afef9ead55f80b1010f8981e35df8d03bc,2265,0x55c0f0fec77520ee597ae3c538cdcec5cb6db828,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,1e+18,1446062373
0x9b3ad3b681e2a0608e7b57f3c4786138423f9631daa06d78ed25be611fba45ad,2266,0xc15233674f0cb7729e4ab8ab733430c40580914d,0x32be343b94f860124dc4fee278fdcbd38c102d88,2.13e+18,1446062423
0xa6b90959b617921c442d9a4d1e1b6db9883dacfe2e5d2739f79588566787c90a,2266,0x06ec48800b2db3eefa052e98a9b5fc2bf783ee74,0x32be343b94f860124dc4fee278fdcbd38c102d88,4.95e+18,1446062423
0xb91566faad635ced32b9ce1828109cc443bd6f50ad7fdb641457636b69c588ce,2266,0x771dd02681c793eb34eff34528309e3657f843fb,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.02e+18,1446062423
0xbf9445a5d6185d7f1d010c291d47f6bc10d95689bf98c16aa211efd4340453f4,2266,0xf5695ae85ab4f83a5f859c4c691ce7cef32b708b,0x32be343b94f860124dc4fee278fdcbd38c102d88,3e+18,1446062423
0x48a3059f38bc7359802826991f7371eeaae8dda1715424a8b5564f54e1c0858b,2266,0x797d1f2d60538013574734dbd6e4ef70fd81e695,0x32be343b94f860124dc4fee278fdcbd38c102d88,3.63e+21,1446062423
0x348390ff4c1dbb484bb0e62be52108c0048090b48a20f44d673583d3e2a6de65,2266,0x078838304c9ee678209ea0959587da9b6f31ebff,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.11e+18,1446062423
0x575dc3a63e2ddc0a72a85fa4953cc61a7449a450d52ed738948544b678b2d993,2267,0xa37bde072c0f149ea743bb12870d42e658d32bd2,0x32be343b94f860124dc4fee278fdcbd38c102d88,1e+18,1446062441
0x5ae60a5d5747877d8175f742800d95fd12c71f716e427aea684620066987aede,2267,0x46854f92ca7d48d4989050d5a90c4e16042101fb,0x32be343b94f860124dc4fee278fdcbd38c102d88,2.01e+18,1446062441
0x06a0768ccb053400811b30e230d4f1dc3d3edf08f9041cfd67beca791114af69,2268,0x63a9975ba31b0b9626b34300f7f627147df1f526,0x756f7267b5a1a2e279c9730ba53378f36d82556a,1.08e+18,1446062459
0xcb39f3b958e4c93050045401d617fb0bd0acaaccb3afa480a999f576d56551f4,2269,0xaecef79bc4deac3822b32fc22148838bd76934ca,0xe437d8eb237a7907912574a2adcd634ef4fb1a21,0.0,1446062532
0x73429f71d1630220761029217d4f8e6c644c4610d2e1d76683e34ac1a724fb29,2269,0x5b92e05da17118f8d00dcf74e5b869c5b73ab99a,0x5b92e05da17118f8d00dcf74e5b869c5b73ab99a,4.83e+18,1446062532
0xcea312dbc2f4391fe1cebc29079ac232e5004eb8168f100bd0275d74a3906a07,2269,0x5ce0b6862cce9162e87e0849e387cb5df4f9118c,0x13f82a7c0467703748265422665b942850a4d927,1e+20,1446062532
0x515c40bcb9ecfbdc2040f174e5aee1272c5a557eb85eb4465870e9bfd30f3eae,2270,0x45c1392523399c1ce21ead4ecb808606c189fac2,0xc7696b27830dd8aa4823a1cba8440c27c36adec4,0.0,1446062533
0x5984a75de4cbf339930e40ecf9c31714eed1fa94cb92a5810bfe5b8b22207ee9,2271,0x9d551f41fed6fc27b719777c224dfecce170004d,0xc1f479503e1c1faa9ca5736ce190804960580f38,9.95e+17,1446062623
0x0911a9675d0feb648d6abec0c8369e71d127fd829c921d3486f1dafc1ee5e072,2271,0xd486f7662685acdf287cfd259d7a2f488c6d3dec,0x5b92e05da17118f8d00dcf74e5b869c5b73ab99a,5e+18,1446062623
0xada4f06327483af5abbc47507def93e16e9ed3a0015d580084ec89e8d0bce89d,2271,0x9d551f41fed6fc27b719777c224dfecce170004d,0x27b5b2873c459b6ed3802c07a67449d4c584d29b,6.58e+18,1446062623
0x7688f57c3b297ce943db37e60457386e3fc0379861d1cf72a9afc732d0183546,2272,0x9d551f41fed6fc27b719777c224dfecce170004d,0x3d5c4b04c87615ad5ea311b02e2898666416832f,5.08e+18,1446062626
0x81cc61acde4d06fcd10c74f8a2ec56847a5680e5b3536e30d95e73045b3c987f,2272,0x9d551f41fed6fc27b719777c224dfecce170004d,0xf20b5d37ae6d62ff0bb22a9c80860f2f5a7b80d9,1.2e+18,1446062626
0xe1c0c8ab3d980c796f07c7858cc039d831fd805ee681d7f023cdd10d5ab88c1b,2273,0x9d551f41fed6fc27b719777c224dfecce170004d,0xa88b1eae9655f8f49d669a10ea450fc4df44a268,9.62e+17,1446062639
0x1343e5cee8b62901a6cfb9712cb832fb5a247c95117f420fd27df23b4c6b4291,2274,0x9d551f41fed6fc27b719777c224dfecce170004d,0xd71ee7c2bcc2aaf35e7e138129c41aa4fe1ed6b3,1.26e+19,1446062640
0xbab07e6ba4592f55e6c92cc92955bd0f304b5cbd1edb988a787fc662f36c1245,2275,0x9d551f41fed6fc27b719777c224dfecce170004d,0xc77f2bb8a78ca34cedd603ccbf61cd72c011dc2a,2.93e+18,1446062642
0x8b910b4bd2a4d410b18f026106c490b72549d0363f843e740e82840318969ac4,2275,0x9d551f41fed6fc27b719777c224dfecce170004d,0x7b81dc9ce21e4bca988509595a1d4673553113cd,9.31e+17,1446062642
0x3516b0bd2936e77b3931062be06ef68df22f725b84fe1230af3710845b407d7f,2275,0x9d551f41fed6fc27b719777c224dfecce170004d,0xcaa35516f621a4c3fe2a5bb5a48135b0e6599faf,5.95e+17,1446062642
0xcc5d7cf0b6e41181487c0db59492ca536f4d4ac6c4f378b2bb1b53dbce0fc779,2276,0x9d551f41fed6fc27b719777c224dfecce170004d,0xd0e9c10c3a976cff4be347ad01e011ac1e4fe862,2.64e+18,1446062645
0x397ca32f3dfb55d8923cdd4707314cf90391e86b70bc9dacc10b519574bd81c8,2277,0x9d551f41fed6fc27b719777c224dfecce170004d,0xcaf987dc6dacb89e1e6eba13265426e7132e15db,1.76e+18,1446062670
0x9d270f9fa8f34c0f3021bb47a4cdffda6118ab86f601e4f179764f3d181f7aa8,2277,0x13f82a7c0467703748265422665b942850a4d927,0x32be343b94f860124dc4fee278fdcbd38c102d88,1e+20,1446062670
0x845d62341d11553fb55f1b443586753bb3dc9a177a7dfb953b7ebbe6356c2738,2277,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0x4ee178970ace695eb51643c53c98184eae145037,2e+21,1446062670
0xf7a1f504d0df796d12b663c0d74297f292b773ad967aa47cf62e4c7bdd63dfe2,2277,0x9d551f41fed6fc27b719777c224dfecce170004d,0x0a3de155d5ecd8e81c1ff9bbf0378301f8d4c623,1.02e+18,1446062670
0x2a34a92159a7855446d272797db78f4dd9d6137fbdb09d315a964ad6d9c35ae6,2278,0x9d551f41fed6fc27b719777c224dfecce170004d,0x5b5b5b0b151f26cfa4f6b12be03b1a335de6aa30,7.53e+17,1446062672
0xc2cd770edc6178748ec176d7ce002ca3e23d67afd5d8faae24a549eff43139d6,2278,0x9d551f41fed6fc27b719777c224dfecce170004d,0x07297d8187df652edcdf83d23d9b07b59d0f2bdf,7.23e+17,1446062672
0xef2b4c808153073bd618bec5cc3938a96c4578a0739c2458cff2d437c392484e,2278,0x9d551f41fed6fc27b719777c224dfecce170004d,0xf21b87e098b23069be8199836a5116cfee32b9b6,1.38e+18,1446062672
0x5f14032025a1473a43b7a70a171a9d93a5654ad30d3e2335c2797205a9801714,2278,0x9d551f41fed6fc27b719777c224dfecce170004d,0x007ad773e0997e877f778125f66b7bd2ccb1545c,8.04e+17,1446062672
0x3b0a0f8f7ea65c0cc65aaa45dee51bf6a29ef07d4ab2eb9990dd4b5e4049f5cb,2278,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x8560e84a1d763960134e5a2fe33f950fc8e6e545,5e+18,1446062672
0x31600eb397e72cf50ca06645a39e56990da8bed07694c35b58fce1906d4cb6f1,2279,0x9d551f41fed6fc27b719777c224dfecce170004d,0xd68562c800b8897204db387cde895b99d3c7a8cd,1.71e+19,1446062675
0xba7156717a9312eb30a743713345a6ee346171189e735bbee72dff1d62bf3b32,2280,0xeb3bbb8ff3d94eb5150c75d2e15e50378b56fcdf,0x82834a93a8cf652ca6ac6129f6510d95b141abd0,1.65e+18,1446062702
0xa27783daaefa93514209ea357f7a81cf4f9b9d721d1c40050781d3aecc563987,2280,0x9d551f41fed6fc27b719777c224dfecce170004d,0x53cb54cb1d5731faaa81e8a68dd948f43fa6c822,6.62e+18,1446062702
0x81c8935891612c33741c8b22493f883ec77337c5aa0d682e8250ace6bf0d18e8,2281,0x9d551f41fed6fc27b719777c224dfecce170004d,0x7610d34d34c95749dcba1b8e112e615ea4c3c4b3,9.92e+17,1446062726
0x3aa635f4cb57376d166f0919b98b1c92a23d01368e218fb62d10ad133a7c4781,2281,0x40b9b889a21ff1534d018d71dc406122ebcf3f5a,0x805436eef1f3d73e02c8d2cfd45a1afbfa75d6f8,3e+21,1446062726
0x4308439ec2fde0b63c902aa3c3f3ea8b854a732d98772687af98d2eda1b05ce7,2281,0x9d551f41fed6fc27b719777c224dfecce170004d,0x71787f7b92d219cf7fb7c73c20f0c9d46c1080a7,7.48e+17,1446062726
0xc1e2bf63139f2efd42fcf4a6296a6cef193b2d2f1980a48a388ef6530edbaf77,2282,0x5b92e05da17118f8d00dcf74e5b869c5b73ab99a,0xd486f7662685acdf287cfd259d7a2f488c6d3dec,9.83e+18,1446062758
0x26146d5530862bc80635e07a338d8d88d7922d9fb6f9008d34da6119480cdbbe,2282,0x9d551f41fed6fc27b719777c224dfecce170004d,0x401dbd331bbfcf8d631e18de30e8359428a105bc,3.15e+18,1446062758
0xa1c96c181a6bf5013781bac58a91b69ac15aa69a153c1331ebaeaef80fe6e57f,2283,0x9d551f41fed6fc27b719777c224dfecce170004d,0xc13dad778d7bce116bd97f744625d57f7124c38a,5.69e+18,1446062767
0x43e878e3126fa6cebab6a5723a2ab0faf2423551b1092cb534e431e4201e58b2,2284,0x9d551f41fed6fc27b719777c224dfecce170004d,0x70327e8696ddda8667f96959c86fdd10cb84069d,8.76e+17,1446062771
0x5880c4e80cb993244b7a71b475c6fb86e3dd67817e8655f7e611982830a30e2b,2285,0x9d551f41fed6fc27b719777c224dfecce170004d,0x41542b0a28f978f7aff8b35b356a7e0b2f2bc638,1.76e+18,1446062785
0xef678cfb495a422e7abde6443db5e4249372be2afb2723274f59807c52f4d8d8,2286,0x9d551f41fed6fc27b719777c224dfecce170004d,0x2561a138dcf83bd813e0e7f108642be3de3d6f05,9.61e+17,1446062805
0xa8c3ccf684ed74a9f1dd338e18363e97c429cc2e9976eab2cf598614755ef346,2286,0xa2e9a680726464b959f46d8cae66086c84ad1ee4,0xbc292e2d6b9e923eadb86db1d920721276239104,1.92e+19,1446062805
0x535d4f9489eafb7d7cf8dfa52e16a73dcc795153a27056ddf887e3dff404144b,2287,0x9d551f41fed6fc27b719777c224dfecce170004d,0x0182673de3787e3a77cb1f25fc8b1adedd686465,1.8e+18,1446062818
0x21dd3f003d57fa44e5cc9d6d2895984bb40cf0ca0bd53b4643b8d5f19286a76e,2287,0x3a04572847d31e81f7765ca5bfc9d557159f3683,0x5c2338ec88c2749fa4ce326536f65432178d3cf1,2.5e+19,1446062818
0x7294352ffcdb1258c6a3fd8d01a7417e3cf2dd7360c63e4e9f8ae04ba8508424,2288,0x401dbd331bbfcf8d631e18de30e8359428a105bc,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,3.15e+18,1446062857
0xc8a45f627bc5b0d8ddedae9218d6056fcb64ed6eb7f2a2f0cd59974502ec7317,2288,0xd68562c800b8897204db387cde895b99d3c7a8cd,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,1.71e+19,1446062857
0x314ccc4299225a7b22ace30836b4ac87e631fe4d1ee5cc0fc957a832ddd702f4,2288,0x9d551f41fed6fc27b719777c224dfecce170004d,0xd2883586f46d3ae001f84c548013d9447051c0c3,9.02e+17,1446062857
0x213655a4941b1867409c56a7539500e4853648d743ef7a7f57ced9129b91cc29,2288,0x07297d8187df652edcdf83d23d9b07b59d0f2bdf,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,7.22e+17,1446062857
0x4e3604961625bd1b469cdb834a187343682210c2890ce4d35644159885a4d9e0,2289,0x9d551f41fed6fc27b719777c224dfecce170004d,0x97b7910a04e5148223e9e3bccdcb742a104c36ca,1.1e+18,1446062875
0x43deca53f150989dbd289d63e1034a732addece39ff444e3e04fe568f79a6a5a,2289,0x9d551f41fed6fc27b719777c224dfecce170004d,0xff42a95d1224e1e90f9b9b5e48166c5f8b80ddbe,1.03e+18,1446062875
0x2cbe17214e0c51c233d60ca34898825e57a7ad939518e59a1c852ab92cbfc990,2289,0x9d551f41fed6fc27b719777c224dfecce170004d,0x29a68b01bfafec27656baf00d63e49b3e91df9f6,9.54e+17,1446062875
0x8c63b1f8e651b58be183fb1cdf0cd8c4bdf76efe9ca881d51483d4c695e854f9,2290,0x9d551f41fed6fc27b719777c224dfecce170004d,0xa1189c53feda6bf3850d28595375b24b7a4e92f4,3.27e+18,1446062877
0xba424cbadc8840a4f778c8a58e893eb96fc5d99304e464db1ff3dc8cf90a2c01,2291,0x63a9975ba31b0b9626b34300f7f627147df1f526,0x125364d280dcc158f85469fc67b44f6c32e3bb2c,9.99e+16,1446062883
0xdecc74a98b20d087d687a14a076d9060b61a9f5996cdef5be8b3bdabfe441373,2291,0x9d551f41fed6fc27b719777c224dfecce170004d,0xa18a261e94848764645c5247d51701c7ac77d452,1.06e+19,1446062883
0xee9d86e6ff4e30b81ffbe8159c34d6e7ef2ff20eae9d5da6b53088369c69b34b,2292,0x5c2338ec88c2749fa4ce326536f65432178d3cf1,0x120a270bbc009644e35f0bb6ab13f95b8199c4ad,2.5e+19,1446062896
0x696f00500078a0b02eeb738c76ff5db53e5ff88fbcc7ebffac22a082ff3075f1,2292,0x63a9975ba31b0b9626b34300f7f627147df1f526,0x54cec426307c1acaa63b25aa48fade5df9e5d418,2.65e+16,1446062896
0x32ca31282c2deb2c9c7fee63eecfd0203a60fda6b409a1da56e855b567c77a61,2292,0x9d551f41fed6fc27b719777c224dfecce170004d,0x564b370bec4a77b161e402f1d6fbe9cc302031da,5.52e+18,1446062896
0x10e18531cab3f019d327a26243ffd7145ca42662bb8f25f0946ed0b766593f1d,2292,0x9d551f41fed6fc27b719777c224dfecce170004d,0xfadd0c5d206310344a31711da36ac89a7baeb388,4.86e+18,1446062896
0x0d27a9858025e383eb7bb0939abf6636c855f39b718cd3aca4ab0976a13dc4a0,2293,0x9d551f41fed6fc27b719777c224dfecce170004d,0x402040489ef2581619115ca5094c49560e9cf78b,6.46e+17,1446062902
0xfb460d16067dfd1ae8c4f4feeb62314e1052aba313d38e8ce7b9b0736d2df795,2293,0x63a9975ba31b0b9626b34300f7f627147df1f526,0x105ae3d01850f48cbf679784488fd005ffda54a4,1.09e+18,1446062902
0x8dd205a7c82ee1a100c07c5962f0cb0fcc2007235655a476f406e2a5ffdec8fd,2294,0x4ee178970ace695eb51643c53c98184eae145037,0x32be343b94f860124dc4fee278fdcbd38c102d88,2e+21,1446062968
0xe5f754cdc03e026f035ddbda4be4e6ac631c26a92669325affcdea942c457891,2294,0x32be343b94f860124dc4fee278fdcbd38c102d88,0x199758d97a25c4411817c222f3fcde8ab84a7385,1e+20,1446062968
0xc8b0ed67499fec3730ef298f53ce7910fbfdc7f93ed06c55f84b32b338dcdf70,2294,0x8560e84a1d763960134e5a2fe33f950fc8e6e545,0x32be343b94f860124dc4fee278fdcbd38c102d88,5e+18,1446062968
0x7a1470b11dd354b7842ee749d6b94ae70a89e9e4554c8ff5cbb02644dd14ee0f,2294,0x805436eef1f3d73e02c8d2cfd45a1afbfa75d6f8,0x32be343b94f860124dc4fee278fdcbd38c102d88,3e+21,1446062968
0xeb69c95e5639a0943576a91e17685e5e9ffe23e2fdb12b3f369de57ed2911164,2294,0x7b81dc9ce21e4bca988509595a1d4673553113cd,0x32be343b94f860124dc4fee278fdcbd38c102d88,9.3e+17,1446062968
0xefa6c87c0a928958fdff942848ff8d309a5ffb5a0a67900aea4624b0a0ad470e,2294,0x63a9975ba31b0b9626b34300f7f627147df1f526,0x108ec5a94bcdfa64295e4b76d0b75195d611306a,3.05e+18,1446062968
0x6c364d2431dc8c9ee75b618699a11cf0bc00881a2596ca15c0dc8637693a4913,2294,0xa1189c53feda6bf3850d28595375b24b7a4e92f4,0x32be343b94f860124dc4fee278fdcbd38c102d88,3.27e+18,1446062968
0xc1b42219af4c49d1dfb14ba2b86a5808b585937b8b652f38665b5b275fe097b0,2294,0xd71ee7c2bcc2aaf35e7e138129c41aa4fe1ed6b3,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.26e+19,1446062968
0xaa2591e70aa5cfb74c7d443385b4450d1b635bf438dd0faf45872f69c612c410,2294,0xd2883586f46d3ae001f84c548013d9447051c0c3,0x32be343b94f860124dc4fee278fdcbd38c102d88,9.01e+17,1446062968
0x9047a0f0edc487bc30bc69537d913743ae483d822571260dceacce11906f8f11,2294,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0x805436eef1f3d73e02c8d2cfd45a1afbfa75d6f8,3e+21,1446062968
0x4bbaef75fef3bf8498c2f6b7bcc325c6dbec39ecd8d8e8d157f7cc1830161d2c,2294,0x82834a93a8cf652ca6ac6129f6510d95b141abd0,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.65e+18,1446062968
0x339d8230836b6db35bab775e43c9621190deffbbb1f8aff82ab4965cf6d57f25,2294,0x9d551f41fed6fc27b719777c224dfecce170004d,0xbfdf4fe961620999c2dbce76f467dcd8d5ea2e63,1.82e+18,1446062968
0xad72d7e59e185e36f17809edce7eb82e21400a43d1ef28b91ef126af2d4f2451,2295,0x9d551f41fed6fc27b719777c224dfecce170004d,0x0077fd1a069b9b0000932776b9a55a1821b7f98c,5.13e+17,1446063004
0x136491c9b752b17b14edcdfc3963bce2bca1e8e861022aceb4988fc6a59d25d7,2295,0xaecef79bc4deac3822b32fc22148838bd76934ca,0xe437d8eb237a7907912574a2adcd634ef4fb1a21,0.0,1446063004
0x2b68cc93fb6584466d5ea94084a0a6f70b3db9c4809726d0d94c8ae2849560b3,2295,0x9d551f41fed6fc27b719777c224dfecce170004d,0x52939012f485f8a7a9a61f592ed9e2f4ba4e0473,4.95e+18,1446063004
0x6360b6731053e0f4a4d7a93441b1794dbeaac5465a850abf4e771c92653b138d,2295,0x63a9975ba31b0b9626b34300f7f627147df1f526,0xcd40304f8b4288e746e8ed2df341fcf9780f629a,2.91e+17,1446063004
0xcf135414525b39b0f005c1175d37547fc0532cb0c4a3b1bcd3d1650b84157371,2296,0x9d551f41fed6fc27b719777c224dfecce170004d,0x9f2416d4269ee4171db1ab5e090ec5a8dcab0bc2,6.45e+17,1446063021
0x4be79bb4393ab7a2cf1a36ca04ebc12036939b9453f08c60c5bc2a1bd899b385,2296,0x9d551f41fed6fc27b719777c224dfecce170004d,0xa6b8ccc4f56cc23385a40480a25c0eefcbc8577a,1.31e+18,1446063021
0x8f33b4fbbdb2bcf997368bd61e8fd9d44e779da522e1150194e71e339e42ecdd,2296,0x54cec426307c1acaa63b25aa48fade5df9e5d418,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,8170000000000000.0,1446063021
0x2a442f120815931900fd973083e8705b09d8ab6aa9a6865107908a997708947a,2297,0x9d551f41fed6fc27b719777c224dfecce170004d,0x4b2c76ed977d688b6f7fc1bbbc8ac503f4c21f7a,1.24e+18,1446063034
0x1a3781e1a4995568bf0cb7ea416ff2fa20a957b7f006c47ec13358731872cc61,2297,0x9d551f41fed6fc27b719777c224dfecce170004d,0x00250728bb909c9ead30e504b4c2e76c636fc3cb,1.68e+18,1446063034
0x1845c60a3c41c5fcff105d1f50fd26c89f01a313bb7e242297310e8e4f38aab7,2297,0x9d551f41fed6fc27b719777c224dfecce170004d,0xfc9f12699f2af40e8d06c293bbfe13a1b68fbdb5,2.06e+18,1446063034
0xc42d892a0d2460daa9e2e8162a17a9684576779330e44e6159f2b619ffb95854,2297,0x9d551f41fed6fc27b719777c224dfecce170004d,0x33b1003c481f084bda2b3992492448a991619d71,6.35e+17,1446063034
0xea08f8bde45bd7d21c242fb9b82f3f3a9e41e3cd45692badafc535f5c9e34a58,2297,0x9d551f41fed6fc27b719777c224dfecce170004d,0x008b875efb5ca2db7edae2822f1aa22053789148,7.75e+17,1446063034
0xfe63bcec72c601837d18312fa04ebbabd971cb01494b86d50389653f82960676,2297,0x9d551f41fed6fc27b719777c224dfecce170004d,0x697b316baee00e43bd495195d7546eba0f362d9b,2.16e+18,1446063034
0x157867f5f4fd860051e6aeae5b51865fc18a077a7b1735e322c8c02e8c83ab79,2297,0x9d551f41fed6fc27b719777c224dfecce170004d,0xa1c1a16bf09b4619aa880da92b6f08084c8f42cf,1.7e+18,1446063034
0x4f301f6f29accb65dce1506080e5591e86e55e75662beb9f1f0b063605ece1bf,2297,0x9d551f41fed6fc27b719777c224dfecce170004d,0xfcae7970392f510a985a7eaccd3820b7759d65d9,3.6e+18,1446063034
0x8205396e2ab9ff6cadbb9bf2464959f5076e6ba72dbbc5eda25ff286d8454fba,2297,0x9d551f41fed6fc27b719777c224dfecce170004d,0x3239d44cdec064127d4331744beff1d575cd9ee0,5.04e+17,1446063034
0x8315385f8ada033ed578c95a4bd378981d4bd225a30b8845fb076f17f8d4db08,2297,0x54cec426307c1acaa63b25aa48fade5df9e5d418,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,8270000000000000.0,1446063034
0x9469bdbde791f20f69ea2193e67b6e9a065d615d7ddb1d16e1defb80417effe9,2297,0x9d551f41fed6fc27b719777c224dfecce170004d,0xca2289dba645970e26f02c2522c55bde758a21c0,5.99e+17,1446063034
0xece76ea8c6212370211e2656aa2c165ae4f37f7cbdfc1341a2128daeb4cd903a,2297,0x9d551f41fed6fc27b719777c224dfecce170004d,0x9c92de545757180aaecac15b30b86890257cef01,1.02e+18,1446063034
0xe0c4ed3d557867ef7f0d9064fd4c1e66b8a72e61f7c089fac8a71eeb508572f1,2297,0x9d551f41fed6fc27b719777c224dfecce170004d,0x00e923b470eeeb651b131101d2ede9e6a0f11b21,8.92e+17,1446063034
0x49b1bae4c8dcb2eaeca070ba38b9515a1c151e095423dee2504b2b24a545fb35,2297,0x9d551f41fed6fc27b719777c224dfecce170004d,0x9c14c9b23a78726d0b17a02df49c8b884f57a3c4,1.54e+18,1446063034
0xfd418c491c08af2b3751fdc04ceac9be576c9312f4c1e5e359ec9d6aab0c4692,2297,0x0000000000000000000000000000000000000000,0xe437d8eb237a7907912574a2adcd634ef4fb1a21,0.0,1446063034
0xdf09a46cf865808199adb1a708244c994ac7be5cf8b5cd4110d3ef4232cd2d00,2298,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0xfd7c9117bbeb649d9b37b3d3c9917f7c12f526b3,7.93e+20,1446063048
0x2b08e2a7daba898595bb1326ca5d982b20ef9a38f90ae906a6a608a10d64037c,2298,0xaecef79bc4deac3822b32fc22148838bd76934ca,0xe437d8eb237a7907912574a2adcd634ef4fb1a21,0.0,1446063048
0x3330b66f0945d793b5dab2b819937ca8736b5420fac6a423d3679ee8e83229bc,2298,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0x16fc250d4c7b88770cceddcdf6c24c7580a18b71,1.1e+20,1446063048
0x6c97ae838805aa0695066583ee20b023b6dc7c3ac81ec1fe714e3716c4d14f81,2298,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x797d1f2d60538013574734dbd6e4ef70fd81e695,1.74e+21,1446063048
0xfc2dcb087ba753688ac36e64533f329505907902b5560cf147b9aed5964a0940,2299,0x9d51d62953333acbc5bc9c0db8b068bdf7065091,0x5f58aeb597701f430f4acee69c3928864b72fcff,0.0,1446063052
0x025659494bc356784048953f17e30b2db1a82c83f1b02f7178b8972535284ae0,2299,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0x03c9a47e1f126c979f6ce3ca0284e1efdeb768f1,1e+22,1446063052
0x992f2790e0a50e4c610824800772c4bc3c7fb6c98a80d991852704ee498d2e8e,2300,0xaecef79bc4deac3822b32fc22148838bd76934ca,0xe437d8eb237a7907912574a2adcd634ef4fb1a21,0.0,1446063094
0x544f50864468770953fd0e2bfba4f3cc0b4c84d9f11f53124ce4ae4d571dd9a6,2300,0x0000000000000000000000000000000000000000,0xe437d8eb237a7907912574a2adcd634ef4fb1a21,0.0,1446063094
0xa0bf58eb3b16ce0fe29197896ed5131a615809a0698e556cf0b9eb026c7131b6,2300,0x60343c7295fc0a65002e719513f989227e25445f,0x92a624d1181bca9cb0ef56de4db0a7b2a20c704b,0.0,1446063094
0xdb95776989d794325bad1d18c267193b4ed4de30171f74bece78f6e7b5e97584,2300,0x0000000000000000000000000000000000000000,0xe437d8eb237a7907912574a2adcd634ef4fb1a21,0.0,1446063094
0x9f987677a1057fc684b0ab0e786dc0d4bbb5ffb1d9cf64dda6a9b2045cd37395,2301,0xa96a466080bd667818a5f24204e136795d6d855d,0x722d2cb937d3d5338900f8a07b7b1e5e8f8801a6,0.0,1446063131
0xbb5143b24876167e9c6e9c45f633737b4036251eb43df0421088ada854a7f440,2301,0x0000000000000000000000000000000000000000,0xe437d8eb237a7907912574a2adcd634ef4fb1a21,0.0,1446063131
0xa42d4f24d50e33762c2279af3a6ca8b75cc6cdfaff07c972cb4fa912413f7ae9,2301,0x0000000000000000000000000000000000000000,0x2935aa0a2d2fbb791622c29eb1c117b65b7a9085,4.36e+19,1446063131
